   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50   2.8207701e-53   1.6492502e-56   7.7213905e-60   2.8946403e-63   8.6892803e-67   2.0886378e-70
   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50   2.8207701e-53   1.6492502e-56   7.7213905e-60   2.8946403e-63   8.6892803e-67
   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50   2.8207701e-53   1.6492502e-56   7.7213905e-60   2.8946403e-63
   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50   2.8207701e-53   1.6492502e-56   7.7213905e-60
   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50   2.8207701e-53   1.6492502e-56
   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50   2.8207701e-53
   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47   3.8631267e-50
   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44   4.2364328e-47
   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41   3.7200760e-44
   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38   2.6157330e-41
   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36   1.4727368e-38
   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33   6.6396772e-36
   1.6038109e-28   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31   2.3969497e-33
   6.9288471e-31   1.6038109e-28   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28   6.9288471e-31
   2.3969497e-33   6.9288471e-31   1.6038109e-28   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26   1.6038109e-28
   6.6396772e-36   2.3969497e-33   6.9288471e-31   1.6038109e-28   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24   2.9725930e-26
   1.4727368e-38   6.6396772e-36   2.3969497e-33   6.9288471e-31   1.6038109e-28   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22   4.4117192e-24
   2.6157330e-41   1.4727368e-38   6.6396772e-36   2.3969497e-33   6.9288471e-31   1.6038109e-28   2.9725930e-26   4.4117192e-24   5.2428857e-22   4.9891094e-20   3.8015944e-18   2.3195228e-16   1.1332393e-14   4.4333777e-13   1.3887944e-11   3.4836241e-10   6.9970460e-09   1.1253517e-07   1.4492789e-06   1.4945339e-05   1.2340980e-04   8.1598784e-04   4.3202395e-03   1.8315639e-02   6.2176524e-02   1.6901332e-01   3.6787944e-01   6.4118039e-01   8.9483932e-01   1.0000000e+00   8.9483932e-01   6.4118039e-01   3.6787944e-01   1.6901332e-01   6.2176524e-02   1.8315639e-02   4.3202395e-03   8.1598784e-04   1.2340980e-04   1.4945339e-05   1.4492789e-06   1.1253517e-07   6.9970460e-09   3.4836241e-10   1.3887944e-11   4.4333777e-13   1.1332393e-14   2.3195228e-16   3.8015944e-18   4.9891094e-20   5.2428857e-22
