   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54   3.0885562e-57   1.1578561e-60   3.4757121e-64   8.3545510e-68   1.6080241e-71   2.4782898e-75
   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54   3.0885562e-57   1.1578561e-60   3.4757121e-64   8.3545510e-68   1.6080241e-71
   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54   3.0885562e-57   1.1578561e-60   3.4757121e-64   8.3545510e-68
   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54   3.0885562e-57   1.1578561e-60   3.4757121e-64
   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54   3.0885562e-57   1.1578561e-60
   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54   3.0885562e-57
   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50   6.5970008e-54
   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47   1.1283080e-50
   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44   1.5452507e-47
   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41   1.6945731e-44
   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38   1.4880304e-41
   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36   1.0462932e-38
   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33   5.8909471e-36
   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31   2.6558709e-33
   6.4152436e-26   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28   9.5877987e-31
   2.7715388e-28   6.4152436e-26   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26   2.7715388e-28
   9.5877987e-31   2.7715388e-28   6.4152436e-26   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23   6.4152436e-26
   2.6558709e-33   9.5877987e-31   2.7715388e-28   6.4152436e-26   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21   1.1890372e-23
   5.8909471e-36   2.6558709e-33   9.5877987e-31   2.7715388e-28   6.4152436e-26   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19   1.7646877e-21
   1.0462932e-38   5.8909471e-36   2.6558709e-33   9.5877987e-31   2.7715388e-28   6.4152436e-26   1.1890372e-23   1.7646877e-21   2.0971543e-19   1.9956438e-17   1.5206378e-15   9.2780913e-14   4.5329573e-12   1.7733511e-10   5.5551775e-09   1.3934496e-07   2.7988184e-06   4.5014070e-05   5.7971155e-04   5.9781354e-03   4.9363922e-02   3.2639513e-01   1.7280958e+00   7.3262556e+00   2.4870610e+01   6.7605326e+01   1.4715178e+02   2.5647216e+02   3.5793573e+02   4.0000000e+02   3.5793573e+02   2.5647216e+02   1.4715178e+02   6.7605326e+01   2.4870610e+01   7.3262556e+00   1.7280958e+00   3.2639513e-01   4.9363922e-02   5.9781354e-03   5.7971155e-04   4.5014070e-05   2.7988184e-06   1.3934496e-07   5.5551775e-09   1.7733511e-10   4.5329573e-12   9.2780913e-14   1.5206378e-15   1.9956438e-17   2.0971543e-19
